"System_Dt","Policy_No","Description_ID","Description","Due_Dt","Currency_ID","Currency","Amount_Due","Received_Dt","Amount_Received","Reversal_Flag","Payment_Method_ID","Payment_Method"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2021-06-24","8","GBP","1300.00000000000","2021-06-27","1300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2021-07-24","8","GBP","1300.00000000000","2021-07-26","1300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2021-08-24","8","GBP","1300.00000000000","2021-08-26","1300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2021-09-24","8","GBP","1300.00000000000","2021-09-26","1300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2021-10-24","8","GBP","1500.00000000000","2021-10-26","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2021-11-24","8","GBP","1500.00000000000","2021-11-28","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2021-12-24","8","GBP","1500.00000000000","2021-12-28","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2022-01-24","8","GBP","1500.00000000000","2022-01-26","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2022-02-24","8","GBP","1500.00000000000","2022-02-27","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2022-03-24","8","GBP","1500.00000000000","2022-03-27","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2022-04-24","8","GBP","1500.00000000000","2022-04-26","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2022-05-24","8","GBP","1500.00000000000","2022-05-26","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2022-06-24","8","GBP","500.00000000000","2022-06-26","500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2022-07-24","8","GBP","300.00000000000","2022-08-01","300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2022-08-24","8","GBP","300.00000000000","2022-08-29","300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2022-09-24","8","GBP","300.00000000000","2022-09-26","300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2022-10-24","8","GBP","300.00000000000","2022-10-26","300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","5","Payment Renewal Premium","2022-11-24","8","GBP","300.00000000000","2022-11-27","300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010658","10","Reversal","2021-09-24","8","GBP","-1300.00000000000","2021-09-30","-1300.00000000000","1","10","REV"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2014-12-17","6","EUR","450.00000000000","2014-12-17","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2015-01-17","6","EUR","450.00000000000","2015-01-15","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2015-02-17","6","EUR","450.00000000000","2015-02-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2015-03-17","6","EUR","450.00000000000","2015-04-08","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2015-04-17","6","EUR","450.00000000000","2015-04-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2015-05-17","6","EUR","450.00000000000","2015-05-14","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2015-06-17","6","EUR","450.00000000000","2015-06-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2015-07-17","6","EUR","450.00000000000","2015-07-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2015-08-17","6","EUR","450.00000000000","2015-08-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2015-09-17","6","EUR","450.00000000000","2015-09-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2015-10-17","6","EUR","450.00000000000","2015-10-15","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2015-11-17","6","EUR","450.00000000000","2015-11-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2015-12-17","6","EUR","450.00000000000","2015-12-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2016-01-17","6","EUR","450.00000000000","2016-01-14","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2016-02-17","6","EUR","450.00000000000","2016-02-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2016-03-17","6","EUR","450.00000000000","2016-03-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2016-04-17","6","EUR","450.00000000000","2016-04-14","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2016-05-17","6","EUR","450.00000000000","2016-05-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2016-06-17","6","EUR","450.00000000000","2016-06-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2016-07-17","6","EUR","450.00000000000","2016-07-14","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2016-08-17","6","EUR","450.00000000000","2016-08-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2016-09-17","6","EUR","450.00000000000","2016-09-15","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2016-10-17","6","EUR","450.00000000000","2016-10-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2016-11-17","6","EUR","450.00000000000","2016-11-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2016-12-17","6","EUR","450.00000000000","2016-12-15","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2017-01-17","6","EUR","450.00000000000","2017-01-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2017-02-17","6","EUR","450.00000000000","2017-02-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2017-03-17","6","EUR","450.00000000000","2017-03-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2017-04-17","6","EUR","450.00000000000","2017-04-17","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2017-05-17","6","EUR","450.00000000000","2017-05-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2017-06-17","6","EUR","450.00000000000","2017-06-15","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2017-07-17","6","EUR","450.00000000000","2017-07-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2017-08-17","6","EUR","450.00000000000","2017-08-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2017-09-17","6","EUR","450.00000000000","2017-09-14","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2017-10-17","6","EUR","450.00000000000","2017-10-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2017-11-17","6","EUR","450.00000000000","2017-11-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2017-12-17","6","EUR","450.00000000000","2017-12-14","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2018-01-17","6","EUR","450.00000000000","2018-01-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2018-02-17","6","EUR","450.00000000000","2018-02-15","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2018-03-17","6","EUR","450.00000000000","2018-03-15","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2018-04-17","6","EUR","450.00000000000","2018-04-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2018-05-17","6","EUR","450.00000000000","2018-05-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2018-06-17","6","EUR","450.00000000000","2018-06-14","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2018-07-17","6","EUR","450.00000000000","2018-07-16","450.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2023-06-17","6","EUR","300.00000000000","2023-06-26","300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2023-07-17","6","EUR","300.00000000000","2023-07-16","300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2023-08-17","6","EUR","300.00000000000","2023-08-16","300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10010981","5","Payment Renewal Premium","2023-09-17","6","EUR","300.00000000000","2023-09-14","300.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2015-01-22","6","EUR","360.00000000000","2015-01-22","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2015-02-22","6","EUR","360.00000000000","2015-02-19","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2015-03-22","6","EUR","360.00000000000","2015-03-19","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2015-04-22","6","EUR","360.00000000000","2015-04-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2015-05-22","6","EUR","360.00000000000","2015-05-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2015-06-22","6","EUR","360.00000000000","2015-06-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2015-07-22","6","EUR","360.00000000000","2015-07-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2015-08-22","6","EUR","360.00000000000","2015-08-20","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2015-09-22","6","EUR","360.00000000000","2015-09-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2015-10-22","6","EUR","360.00000000000","2015-10-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2015-11-22","6","EUR","360.00000000000","2015-11-19","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2015-12-22","6","EUR","360.00000000000","2015-12-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2016-01-22","6","EUR","360.00000000000","2016-01-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2016-02-22","6","EUR","360.00000000000","2016-02-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2016-03-22","6","EUR","360.00000000000","2016-03-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2016-04-22","6","EUR","360.00000000000","2016-04-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2016-05-22","6","EUR","360.00000000000","2016-05-19","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2016-06-22","6","EUR","360.00000000000","2016-06-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2016-07-22","6","EUR","360.00000000000","2016-07-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2016-08-22","6","EUR","360.00000000000","2016-08-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2016-09-22","6","EUR","360.00000000000","2016-09-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2016-10-22","6","EUR","360.00000000000","2016-10-20","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2016-11-22","6","EUR","360.00000000000","2016-11-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2016-12-22","6","EUR","360.00000000000","2016-12-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2017-01-22","6","EUR","360.00000000000","2017-01-19","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2017-02-22","6","EUR","360.00000000000","2017-02-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2017-03-22","6","EUR","360.00000000000","2017-03-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2017-04-22","6","EUR","360.00000000000","2017-04-20","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2017-05-22","6","EUR","360.00000000000","2017-05-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2017-06-22","6","EUR","360.00000000000","2017-06-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2017-07-22","6","EUR","360.00000000000","2017-07-20","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2017-08-22","6","EUR","360.00000000000","2017-08-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2017-09-22","6","EUR","360.00000000000","2017-10-02","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2017-10-22","6","EUR","360.00000000000","2017-10-19","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2017-11-22","6","EUR","360.00000000000","2017-11-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2017-12-22","6","EUR","360.00000000000","2017-12-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2018-01-22","6","EUR","360.00000000000","2018-01-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2018-02-22","6","EUR","360.00000000000","2018-02-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2018-03-22","6","EUR","360.00000000000","2018-03-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2018-04-22","6","EUR","360.00000000000","2018-04-19","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2018-05-22","6","EUR","360.00000000000","2018-05-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2018-06-22","6","EUR","360.00000000000","2018-09-10","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2018-07-22","6","EUR","360.00000000000","2018-09-11","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2018-08-22","6","EUR","360.00000000000","2018-09-12","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2018-09-22","6","EUR","360.00000000000","2018-09-20","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2021-08-22","6","EUR","360.00000000000","2021-08-19","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2021-09-22","6","EUR","360.00000000000","2021-09-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2021-10-22","6","EUR","360.00000000000","2021-10-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2021-11-22","6","EUR","360.00000000000","2021-11-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2021-12-22","6","EUR","360.00000000000","2021-12-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2022-01-22","6","EUR","360.00000000000","2022-01-20","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2022-02-22","6","EUR","360.00000000000","2022-02-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2022-03-22","6","EUR","360.00000000000","2022-03-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2022-04-22","6","EUR","360.00000000000","2022-04-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2022-05-22","6","EUR","360.00000000000","2022-05-19","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2022-06-22","6","EUR","360.00000000000","2022-06-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2022-07-22","6","EUR","360.00000000000","2022-07-27","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2022-08-22","6","EUR","360.00000000000","2022-08-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2022-09-22","6","EUR","360.00000000000","2022-09-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2022-10-22","6","EUR","360.00000000000","2022-10-20","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2022-11-22","6","EUR","360.00000000000","2022-11-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2022-12-22","6","EUR","360.00000000000","2022-12-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2023-01-22","6","EUR","360.00000000000","2023-01-19","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2023-02-22","6","EUR","360.00000000000","2023-02-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2023-03-22","6","EUR","360.00000000000","2023-03-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2023-04-22","6","EUR","360.00000000000","2023-04-20","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2023-05-22","6","EUR","360.00000000000","2023-05-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2023-06-22","6","EUR","360.00000000000","2023-06-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2023-07-22","6","EUR","360.00000000000","2023-07-20","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2023-08-22","6","EUR","360.00000000000","2023-08-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","5","Payment Renewal Premium","2023-09-22","6","EUR","360.00000000000","2023-09-21","360.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10011478","10","Reversal","2018-07-22","6","EUR","-360.00000000000","2018-10-17","-360.00000000000","1","10","REV"
"2023-10-01","QN10011478","10","Reversal","2018-08-22","6","EUR","-360.00000000000","2018-10-17","-360.00000000000","1","10","REV"
"2023-10-01","QN10011478","10","Reversal","2018-09-22","6","EUR","-360.00000000000","2018-10-17","-360.00000000000","1","10","REV"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2015-02-26","16","USD","1500.00000000000","2015-02-26","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2015-03-26","16","USD","1500.00000000000","2015-03-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2015-04-26","16","USD","1500.00000000000","2015-04-23","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2015-05-26","16","USD","1500.00000000000","2015-05-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2015-06-26","16","USD","1500.00000000000","2015-06-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2015-07-26","16","USD","1500.00000000000","2015-07-23","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2015-08-26","16","USD","1500.00000000000","2015-08-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2015-09-26","16","USD","1500.00000000000","2015-09-24","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2015-10-26","16","USD","1500.00000000000","2015-10-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2015-11-26","16","USD","1500.00000000000","2015-11-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2015-12-26","16","USD","1500.00000000000","2015-12-23","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2016-01-26","16","USD","1500.00000000000","2016-01-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2016-02-26","16","USD","1500.00000000000","2016-02-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2016-03-26","16","USD","1500.00000000000","2016-03-23","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2016-04-26","16","USD","1500.00000000000","2016-04-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2016-05-26","16","USD","1500.00000000000","2016-06-28","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2016-06-26","16","USD","1500.00000000000","2016-06-29","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2016-07-26","16","USD","1500.00000000000","2016-07-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2016-08-26","16","USD","1500.00000000000","2016-08-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2016-09-26","16","USD","1500.00000000000","2016-09-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2016-10-26","16","USD","1500.00000000000","2016-10-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2016-11-26","16","USD","1500.00000000000","2016-11-24","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2016-12-26","16","USD","1500.00000000000","2016-12-22","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2017-01-26","16","USD","1500.00000000000","2017-01-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2017-02-26","16","USD","1500.00000000000","2017-02-23","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2017-03-26","16","USD","1500.00000000000","2017-03-23","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2017-04-26","16","USD","1500.00000000000","2017-04-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2017-08-26","16","USD","1500.00000000000","2017-08-29","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2017-09-26","16","USD","1500.00000000000","2017-09-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2017-10-26","16","USD","1500.00000000000","2017-10-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2017-11-26","16","USD","1500.00000000000","2017-11-23","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2017-12-26","16","USD","1500.00000000000","2018-01-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2018-01-26","16","USD","1500.00000000000","2018-01-28","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2018-02-26","16","USD","1500.00000000000","2018-02-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2018-03-26","16","USD","1500.00000000000","2018-03-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2018-04-26","16","USD","1500.00000000000","2018-04-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2018-05-26","16","USD","1500.00000000000","2018-05-24","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2018-06-26","16","USD","1500.00000000000","2018-06-25","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10012036","5","Payment Renewal Premium","2018-07-26","16","USD","1500.00000000000","2018-07-25","1500.00000000000","0","7","Standing Order/Cheque"
