"System_Dt","Policy_No","Cash_Tran_Deal_Ref","TransactionID","Cash_Tran_Date","Cash_Tran_Description_ID","Cash_Tran_Description","Cash_Tran_Narrative","Cash_Tran_Debit_Amt","Cash_Tran_Credit_Amt","Cash_Tran_Curr_ID","Cash_Tran_Curr","Cash_Tran_FX_Rate","Asset_Tran_Ref"
"2023-09-28","PM10003573","4674448","16750465","2022-05-20","83","Sell Variable Security","Sell 1823.42 units of Fundsmith Equity Feeder I Acc EUR","0.000000","93789.980000","6","EUR","1.000000000000000000","FS27205151"
"2023-09-28","PM10003573","4684742","16755307","2022-05-26","81","Sell Currency","FX Deal: Sell EUR 498,112.12 & Buy CHF 508,795.40 (Rate: 1.021448)","498112.120000","0.000000","6","EUR","1.021450000000000000",""
"2023-09-28","PM10003573","","16805297","2022-05-31","41","Income and Expenses","Interest charged ","72.800000","0.000000","6","EUR","",""
"2023-09-28","PM10003573","","16933651","2022-06-30","41","Income and Expenses","Interest charged ","14.490000","0.000000","6","EUR","",""
"2023-09-28","PM10003573","","17059457","2022-07-31","41","Income and Expenses","Interest charged ","13.630000","0.000000","6","EUR","",""
"2023-09-28","PM10003573","","17190958","2022-08-31","41","Income and Expenses","Interest charged ","6.330000","0.000000","6","EUR","",""
"2023-09-28","PM10003573","","17222065","2022-09-08","41","Income and Expenses","Interest charged ","0.910000","0.000000","6","EUR","",""
"2023-09-28","PM10003573","","17337524","2022-09-30","41","Income and Expenses","Interest charged ","1.670000","0.000000","6","EUR","",""
"2023-09-28","PM10003573","5001704","17547885","2022-11-18","81","Sell Currency","FX Deal: Sell EUR 29,148.30 & Buy CHF 28,275.84 (Rate: 0.970068)","29148.300000","0.000000","6","EUR","0.970070000000000000",""
"2023-09-28","PM10003573","","6860105","2014-09-15","62","Notional Currency Conversion In","Notional Currency Conversion In","0.000000","70000.000000","16","USD","",""
"2023-09-28","PM10003573","1151481","7066250","2014-11-17","13","Buy Variable Security","Buy 2205.26 units of FMG Rising6 R H-USD","20000.000000","0.000000","16","USD","1.000000000000000000",""
"2023-09-28","PM10003573","1139333","7066534","2014-11-19","10","Buy Bond","Buy 20000 units of Commerzbank 5 Year Autocall Note on the Worst of SX5E et al. USD 19/11/2019","20000.000000","0.000000","16","USD","1.000000000000000000",""
"2023-09-28","PM10003573","1145255","7135660","2014-12-11","10","Buy Bond","Buy 10000 units of Nomura 8% Global Large Cap Income Notes 11/12/2014 USD","10000.000000","0.000000","16","USD","1.000000000000000000",""
"2023-09-28","PM10003573","1248926","7351289","2015-02-24","13","Buy Variable Security","Buy 2089.13 units of Guinness Global Energy Fund B","20000.000000","0.000000","16","USD","1.000000000000000000",""
"2023-09-28","PM10003573","","7406998","2015-03-11","22","Dividend Receipt","Net dividend receipt of 200.00 for 10000.00 nominal of Nomura 8% Global Large Cap Income Notes 11/12/2015 USD","0.000000","200.000000","16","USD","",""
"2023-09-28","PM10003573","","7682431","2015-06-11","22","Dividend Receipt","Net dividend receipt of 200.00 for 10000.00 nominal of Nomura 8% Global Large Cap Income Notes 11/12/2015 USD","0.000000","200.000000","16","USD","",""
"2023-09-28","PM10003573","","7969041","2015-09-14","22","Dividend Receipt","Net dividend receipt of 200.00 for 10000.00 nominal of Nomura 8% Global Large Cap Income Notes 11/12/2015 USD","0.000000","200.000000","16","USD","",""
"2023-09-28","PM10003573","","8245946","2015-12-11","22","Dividend Receipt","Net dividend receipt of 200.00 for 10000.00 nominal of Nomura 8% Global Large Cap Income Notes 11/12/2015 USD","0.000000","200.000000","16","USD","",""
"2023-09-28","PM10003573","1550679","8245789","2015-12-11","80","Sell Bond","Sell 10000 units of Nomura 8% Global Large Cap Income Notes 11/12/2015 USD","0.000000","3934.140000","16","USD","1.000000000000000000",""
"2023-09-28","PM10003573","1946649","9409892","2016-12-14","81","Sell Currency","FX Deal: Sell USD 4,734.14 & Buy CHF 4,759.08 (Rate: 1.005268)","4734.140000","0.000000","16","USD","1.005270000000000000",""
"2023-09-28","PM10003573","2199252","10134953","2017-07-26","83","Sell Variable Security","Sell 2205.26 units of FMG Rising6 R H-USD","0.000000","19906.120000","16","USD","1.000000000000000000","FS9254709"
"2023-09-28","PM10003573","2209648","10135338","2017-07-27","81","Sell Currency","FX Deal: Sell USD 19,906.12 & Buy EUR 16,816.77 (Rate: 0.844804)","19906.120000","0.000000","16","USD","0.844800000000000000",""
"2023-09-28","PM10003573","2354921","10515565","2017-11-20","80","Sell Bond","Sell 20000 units of Commerzbank 5 Year Autocall Note on the Worst of SX5E et al. USD 19/11/2019","0.000000","26000.000000","16","USD","1.000000000000000000",""
"2023-09-28","PM10003573","2381176","10581533","2017-12-11","11","Buy Currency","FX Deal: Sell USD 19,067.49 & Buy EUR 16,000.00 (Rate: 0.839125)","19067.490000","0.000000","16","USD","1.191720000000000000",""
"2023-09-28","PM10003573","2381191","10589904","2017-12-13","81","Sell Currency","FX Deal: Sell USD 6,932.51 & Buy CHF 6,800.28 (Rate: 0.980926)","6932.510000","0.000000","16","USD","0.980930000000000000",""
"2023-09-28","PM10003573","3083128","12501968","2019-06-28","81","Sell Currency","FX Deal: Sell USD 14,419.18 & Buy EUR 12,540.00 (Rate: 0.869675)","14419.180000","0.000000","16","USD","0.869670000000000000",""
"2023-09-28","PM10003573","3075081","12507709","2019-06-28","83","Sell Variable Security","Sell 2089.13 units of Guinness Global Energy B Acc USD","0.000000","14419.180000","16","USD","1.000000000000000000","FS13097662"
"2023-09-28","PM10003573","","12509131","2019-06-30","41","Income and Expenses","Interest charged ","6.230000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","12629900","2019-07-31","41","Income and Expenses","Interest charged ","0.020000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","12739472","2019-08-30","41","Income and Expenses","Interest charged ","0.020000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","12839199","2019-09-30","41","Income and Expenses","Interest charged ","0.020000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","12956983","2019-10-31","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","13075415","2019-11-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","13186956","2019-12-31","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","13306921","2020-01-29","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","13419530","2020-02-29","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","13533301","2020-03-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","13650261","2020-04-30","41","Income and Expenses","Interest charged ","0.020000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","13757163","2020-05-30","41","Income and Expenses","Interest charged ","0.020000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","13879061","2020-06-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","14017693","2020-07-31","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","14118802","2020-08-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","14243431","2020-09-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","14378005","2020-10-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","14496832","2020-11-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","14630202","2020-12-31","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","14745308","2021-01-29","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","14872104","2021-02-26","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","15004128","2021-03-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","15129625","2021-04-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","15248772","2021-05-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","15381888","2021-06-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","15512578","2021-07-31","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","15640902","2021-08-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","15760153","2021-09-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","15872495","2021-09-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","16008564","2021-11-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","16144676","2021-12-31","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","16279172","2022-01-31","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","16410902","2022-02-28","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","16544467","2022-03-31","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","","16664756","2022-04-30","41","Income and Expenses","Interest charged ","0.030000","0.000000","16","USD","",""
"2023-09-28","PM10003573","4684938","16766382","2022-05-26","11","Buy Currency","FX Deal: Sell CHF 6.98 & Buy USD 7.17 (Rate: 1.027221)","0.000000","7.170000","16","USD","0.973500000000000000",""
"2023-09-28","PM10003573","4684937","16766380","2022-05-26","81","Sell Currency","FX Deal: Sell CHF 25,439.77 & Buy USD 26,149.55 (Rate: 1.027900)","0.000000","26149.550000","16","USD","1.027900000000000000",""
"2023-09-28","PM10003573","4684936","16766378","2022-05-26","81","Sell Currency","FX Deal: Sell CHF 35,615.68 & Buy USD 36,609.37 (Rate: 1.027900)","0.000000","36609.370000","16","USD","1.027900000000000000",""
"2023-09-28","PM10003573","4684974","16778572","2022-05-26","13","Buy Variable Security","Buy 203 units of Invesco Physical Gold ETC USD LN","36526.830000","0.000000","16","USD","1.000000000000000000","CA0KY566"
"2023-09-28","PM10003573","","16805298","2022-05-31","41","Income and Expenses","Interest charged ","0.020000","0.000000","16","USD","",""
"2023-09-28","PM10003573","4684975","16803353","2022-05-31","13","Buy Variable Security","Buy 2453.03 units of Standard Life Investments Global SICAV II - Global Smaller Companies Fund D Acc USD","26149.550000","0.000000","16","USD","1.000000000000000000","FS27374593"
"2023-09-28","PM10003573","5001705","17547887","2022-11-18","81","Sell Currency","FX Deal: Sell USD 82.51 & Buy CHF 76.97 (Rate: 0.932857)","82.510000","0.000000","16","USD","0.932860000000000000",""
"2023-09-28","PM10003573","5001695","17556706","2022-11-18","83","Sell Variable Security","Sell 41 units of Invesco Physical Gold ETC USD LN","0.000000","7029.450000","16","USD","1.000000000000000000","CA4JE326"
"2023-09-28","PM10003573","5001697","17561419","2022-11-21","83","Sell Variable Security","Sell 539.892 units of Standard Life Investments Global SICAV II - Global Smaller Companies Fund D Acc USD","0.000000","5710.920000","16","USD","1.000000000000000000","FS30265118"
"2023-09-28","PM10003573","5010371","17576519","2022-11-25","11","Buy Currency","FX Deal: Sell CHF 78,177.13 & Buy USD 81,259.63 (Rate: 1.039430)","0.000000","81259.630000","16","USD","0.962070000000000000",""
"2023-09-28","PM10003573","5035001","17642834","2022-11-29","13","Buy Variable Security","Buy 1913.138 units of Aberdeen Standard SICAV II - Global Smaller Companies Fund USD via Stock Transformation","20394.250000","0.000000","16","USD","1.000000000000000000",""
"2023-09-28","PM10003573","5035000","17642833","2022-11-29","83","Sell Variable Security","Sell 1913.138 units of Standard Life Investments Global SICAV II - Global Smaller Companies Fund D Acc USD via Stock Transformation","0.000000","20394.250000","16","USD","1.000000000000000000",""
"2023-09-28","PM10003573","5020218","17613734","2022-12-02","11","Buy Currency","FX Deal: Sell CHF 959.56 & Buy USD 1,000.00 (Rate: 1.042144)","0.000000","1000.000000","16","USD","0.959560000000000000",""
"2023-09-28","PM10003573","5010370","17624069","2022-12-02","10","Buy Bond","Buy 47000 units of BBVA 6Y 50% Capital Protected Index Phoenix WITH MEMORY NASDAQ 100 Index et al USD 04/12/2028","47000.000000","0.000000","16","USD","1.000000000000000000",""
"2023-09-28","PM10003573","","17751964","2022-12-31","41","Income and Expenses","Interest earned","0.000000","46.290000","16","USD","",""
"2023-09-28","PM10003573","5020217","17818647","2023-01-13","10","Buy Bond","Buy 48000 units of BBVA Prime Income Note on S&P 500 et al USD 09/01/2029","48000.000000","0.000000","16","USD","1.000000000000000000",""
"2023-09-28","PM10003573","","17899381","2023-01-31","41","Income and Expenses","Interest earned","0.000000","22.560000","16","USD","",""
"2023-09-28","PM10003573","","18023283","2023-02-28","41","Income and Expenses","Interest earned","0.000000","0.060000","16","USD","",""
"2023-09-28","PM10003573","","18071843","2023-03-06","22","Dividend Receipt","Net Dividend receipt for 47000.00 nominal of BBVA 6Y 50% Capital Protected Index Phoenix WITH MEMORY NASDAQ 100 Index et al USD 04/12/2028","0.000000","881.250000","16","USD","",""
"2023-09-28","PM10003573","","18184491","2023-03-31","41","Income and Expenses","Interest earned","0.000000","1.450000","16","USD","",""
"2023-09-28","PM10003573","","18323727","2023-04-30","41","Income and Expenses","Interest earned","0.000000","2.010000","16","USD","",""
"2023-09-28","PM10003573","","18460743","2023-06-01","41","Income and Expenses","Interest earned","0.000000","2.380000","16","USD","",""
"2023-09-28","PM10003573","","18490059","2023-06-02","22","Dividend Receipt","Net Dividend receipt for 47000.00 nominal of BBVA 6Y 50% Capital Protected Index Phoenix WITH MEMORY NASDAQ 100 Index et al USD 04/12/2028","0.000000","881.250000","16","USD","",""
"2023-09-28","PM10003573","5386752","18677967","2023-07-07","83","Sell Variable Security","Sell 44 units of Invesco Physical Gold ETC USD LN","0.000000","8117.850000","16","USD","1.000000000000000000","CA4JW896"
"2023-09-28","PM10003573","","18683541","2023-07-10","22","Dividend Receipt","Net Dividend receipt for 48000.00 nominal of BBVA Prime Income Note on S&P 500 et al USD 09/01/2029","0.000000","1992.000000","16","USD","",""
"2023-09-28","PM10003573","5386761","18693509","2023-07-11","83","Sell Variable Security","Sell 1913.138 units of Aberdeen Standard SICAV II - Global Smaller Companies Fund USD","0.000000","20957.470000","16","USD","1.000000000000000000","FS34204874"
"2023-09-28","PM10003573","5393099","18691290","2023-07-12","11","Buy Currency","FX Deal: Sell CHF 27,865.99 & Buy USD 31,025.53 (Rate: 1.113383)","0.000000","31025.530000","16","USD","0.898160000000000000",""
"2023-09-28","PM10003573","5392928","18691288","2023-07-12","11","Buy Currency","FX Deal: Sell CHF 71,173.45 & Buy USD 79,243.32 (Rate: 1.113383)","0.000000","79243.320000","16","USD","0.898160000000000000",""
"2023-09-28","PM10003573","5393098","18702565","2023-07-12","13","Buy Variable Security","Buy 372 units of iShares Core MSCI World UCITS ETF USD (Acc) USD LN","30984.740000","0.000000","16","USD","1.000000000000000000","CA0MO726"
"2023-09-28","PM10003573","5392927","18702555","2023-07-12","13","Buy Variable Security","Buy 1103 units of Xtrackers MSCI World Value UCITS ETF USD","42648.770000","0.000000","16","USD","1.000000000000000000","CA0MO732"
"2023-09-28","PM10003573","5392926","18702554","2023-07-12","13","Buy Variable Security","Buy 993 units of Xtrackers MSCI World Momentum UCITS ETF 1C USD","46495.200000","0.000000","16","USD","1.000000000000000000","CA0MO731"
"2023-09-28","PM10003573","5401540","18711087","2023-07-14","11","Buy Currency","FX Deal: Sell CHF 199.09 & Buy USD 224.45 (Rate: 1.127380)","0.000000","224.450000","16","USD","0.887010000000000000",""
"2023-09-28","PM10003573","5401539","18720345","2023-07-14","13","Buy Variable Security","Buy 435 units of Amundi Index MSCI Emerging Markets ETF USD","23225.770000","0.000000","16","USD","1.000000000000000000","CA0MP030"
"2023-09-28","PM10003573","","18804852","2023-07-31","41","Income and Expenses","Interest earned","0.000000","14.510000","16","USD","",""
"2023-09-28","PM10003573","","18977681","2023-08-31","41","Income and Expenses","Interest earned","0.000000","0.140000","16","USD","",""
"2023-09-28","PM10003573","","19000376","2023-09-01","22","Dividend Receipt","Net Dividend receipt for 47000.00 nominal of BBVA 6Y 50% Capital Protected Index Phoenix WITH MEMORY NASDAQ 100 Index et al USD 04/12/2028","0.000000","881.250000","16","USD","",""
"2023-09-28","PM10003573","","6860102","2014-09-15","63","Notional Currency Conversion Out","Notional Currency Conversion Out","65276.810000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","1134861","7021878","2014-11-04","13","Buy Variable Security","Buy 7113.88 units of GAM Star Growth C Acc EUR","90529.310000","0.000000","1","CHF","1.000000000000000000",""
"2023-09-28","PM10003573","1134861","7021877","2014-11-04","14","Custody Charge","Custody Charge GAM Star Growth C Acc EUR","48.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","7020228","2014-11-04","68","Premium Received","Premium_Received","0.000000","160569.610000","1","CHF","",""
"2023-09-28","PM10003573","1151481","7042720","2014-11-12","14","Custody Charge","Custody Charge FMG Rising6 R H-USD","48.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","1139333","7054619","2014-11-12","14","Custody Charge","Custody Charge Commerzbank 5 Year Autocall Note on the Worst of SX5E et al. USD 19/11/2019","48.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","7087266","2014-11-28","41","Income and Expenses","Interest charged ","373.780000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","1145255","7123435","2014-12-04","14","Custody Charge","Custody Charge Nomura 8% Global Large Cap Income Notes 11/12/2014 USD","48.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","7295654","2015-02-04","6","Admin Fee","Flat Administration Fee","144.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","7295653","2015-02-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","1248926","7344749","2015-02-19","14","Custody Charge","Custody Charge Guinness Global Energy Fund B","64.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","7571127","2015-05-04","6","Admin Fee","Flat Administration Fee","144.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","7571126","2015-05-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","7853199","2015-08-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","7853198","2015-08-04","6","Admin Fee","Flat Administration Fee","144.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","8131086","2015-11-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","8131085","2015-11-04","6","Admin Fee","Flat Administration Fee","144.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","8411811","2016-02-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","8411810","2016-02-04","6","Admin Fee","Flat Administration Fee","147.740000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","8701694","2016-05-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","8701693","2016-05-04","6","Admin Fee","Flat Administration Fee","147.740000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","8992478","2016-08-04","6","Admin Fee","Flat Administration Fee","147.740000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","8992477","2016-08-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","9295597","2016-11-04","6","Admin Fee","Flat Administration Fee","147.740000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","9295596","2016-11-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","9351277","2016-11-24","41","Income and Expenses","Interest charged ","1.070000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","1946649","9409891","2016-12-12","81","Sell Currency","FX Deal: Sell USD 4,734.14 & Buy CHF 4,759.08 (Rate: 1.005268)","0.000000","4759.080000","1","CHF","1.005270000000000000",""
"2023-09-28","PM10003573","1946648","9414731","2016-12-13","14","Custody Charge","Custody Charge GAM Star Growth C Acc EUR","64.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","1953631","9430226","2016-12-19","14","Custody Charge","Custody Charge Credit Suisse Portfolio Fund (Lux) Balanced CHF B Acc","64.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","1953622","9442275","2016-12-19","81","Sell Currency","FX Deal: Sell EUR 41,545.06 & Buy CHF 44,128.96 (Rate: 1.062195)","0.000000","44128.960000","1","CHF","1.062200000000000000",""
"2023-09-28","PM10003573","1953623","9438034","2016-12-20","14","Custody Charge","Custody Charge Smartfund 80% Protected Balanced Fund A Acc EUR","64.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","1953631","9438246","2016-12-22","13","Buy Variable Security","Buy 233.981 units of Credit Suisse Portfolio Fund (Lux) Balanced CHF B Acc","44128.820000","0.000000","1","CHF","1.000000000000000000","FS8326761"
"2023-09-28","PM10003573","","9462492","2016-12-30","41","Income and Expenses","Interest charged ","0.780000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","9580082","2017-02-04","6","Admin Fee","Flat Administration Fee","151.580000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","9580081","2017-02-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","9868631","2017-05-04","6","Admin Fee","Flat Administration Fee","151.580000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","9868630","2017-05-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","2199251","10119609","2017-07-19","14","Custody Charge","Custody Charge Credit Suisse Portfolio Fund (Lux) Balanced CHF B Acc","64.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","2199252","10123325","2017-07-20","14","Custody Charge","Custody Charge FMG Rising6 R H-USD","64.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","2199251","10127369","2017-07-24","83","Sell Variable Security","Sell 233.981 units of Credit Suisse Portfolio Fund (Lux) Balanced CHF B Acc","0.000000","45792.420000","1","CHF","1.000000000000000000","FS9254710"
"2023-09-28","PM10003573","2209650","10146858","2017-07-28","14","Custody Charge","Custody Charge Smartfund 80% Protected Balanced A Acc EUR","64.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","2209650","10146857","2017-07-28","15","Dealing Charge","Dealing Charge Smartfund 80% Protected Balanced A Acc EUR","32.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","2209649","10141418","2017-07-31","81","Sell Currency","FX Deal: Sell CHF 45,792.42 & Buy EUR 40,333.32 (Rate: 0.880786)","45792.420000","0.000000","1","CHF","0.880790000000000000",""
"2023-09-28","PM10003573","","10172534","2017-08-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","10172533","2017-08-04","6","Admin Fee","Flat Administration Fee","151.580000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","10172532","2017-08-04","47","Investment Advisor Fee","Investment Advisor Fee","46.130000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","10474537","2017-11-04","6","Admin Fee","Flat Administration Fee","151.580000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","10474536","2017-11-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","10474535","2017-11-04","47","Investment Advisor Fee","Investment Advisor Fee","400.870000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","10498300","2017-11-13","47","Investment Advisor Fee","Investment Advisor Fee","38.680000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","2381175","10589942","2017-12-11","14","Custody Charge","Custody Charge Guinness Global Innovators C EUR Acc","64.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","2381175","10589941","2017-12-11","15","Dealing Charge","Dealing Charge Guinness Global Innovators C EUR Acc","32.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","2381191","10589903","2017-12-11","81","Sell Currency","FX Deal: Sell USD 6,932.51 & Buy CHF 6,800.28 (Rate: 0.980926)","0.000000","6800.280000","1","CHF","0.980930000000000000",""
"2023-09-28","PM10003573","","10774600","2018-02-04","6","Admin Fee","Flat Administration Fee","156.120000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","10774599","2018-02-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","10774598","2018-02-04","47","Investment Advisor Fee","Investment Advisor Fee","353.740000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","11082872","2018-05-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","11082871","2018-05-04","6","Admin Fee","Flat Administration Fee","156.120000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","11082870","2018-05-04","47","Investment Advisor Fee","Investment Advisor Fee","394.900000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","11399640","2018-08-04","6","Admin Fee","Flat Administration Fee","156.120000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","11399639","2018-08-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","11399638","2018-08-04","47","Investment Advisor Fee","Investment Advisor Fee","382.470000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","11699242","2018-11-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","11699241","2018-11-04","6","Admin Fee","Flat Administration Fee","156.120000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","11699240","2018-11-04","47","Investment Advisor Fee","Investment Advisor Fee","357.050000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","11996791","2019-02-04","6","Admin Fee","Flat Administration Fee","163.920000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","11996790","2019-02-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","11996789","2019-02-04","47","Investment Advisor Fee","Investment Advisor Fee","346.710000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","12317422","2019-05-04","6","Admin Fee","Flat Administration Fee","163.920000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","12317421","2019-05-04","56","Management Fee","Percentage Administration Fee","426.310000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","12317420","2019-05-04","47","Investment Advisor Fee","Investment Advisor Fee","352.590000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","","12433880","2019-06-05","68","Premium Received","Premium_Received","0.000000","404593.000000","1","CHF","",""
"2023-09-28","PM10003573","3056866","12433524","2019-06-06","13","Buy Variable Security","Buy 25416.784 units of UBS (Lux) Strategy Xtra Balanced P Acc EUR","404592.100000","0.000000","1","CHF","1.000000000000000000","T10500"
"2023-09-28","PM10003573","3056866","12433523","2019-06-06","14","Custody Charge","Custody Charge UBS (Lux) Strategy Xtra Balanced P Acc EUR","64.000000","0.000000","1","CHF","",""
"2023-09-28","PM10003573","3056866","12433522","2019-06-06","15","Dealing Charge","Dealing Charge UBS (Lux) Strategy Xtra Balanced P Acc EUR","32.000000","0.000000","1","CHF","",""
