"System_Dt","Policy_No","Fund_ID","ISIN","SEDOL","Citi_Code","Fund_Name","Asset_Status_ID","Asset_Status","Fund_Curr_ID","Fund_Curr","Initial_Unit_Holding","Accumulation_Unit_Holding","Fund_Unit_Holding","First_Purchase_Dt","Last_Purchase_Dt","Initial_Price","Accumulation_Price","Nominal_Price","Price_Dt","Investment_Currency_Val","Policy_Currency_Val","Exchange_Rate","Bookcost","Policy_Currency_Book_Cost","Investment_Accrued_Interest","Policy_Accrued_Interest"
"2023-09-28","PM10013647","","IE00BQXX3K83","BQXX3K8","","Guinness Global Innovators Y Acc GBP","2","Active","8","GBP","","","1371.921000","2020-12-10","2020-12-10","","","29.0111000000","2023-09-28","39800.940000","39800.940000","1.00000","27373.400000","27373.400000000","0.000000","0.000000"
"2023-09-28","PM10013647","","GB00B3ZHN960","B3ZHN96","ACDO","Vanguard LifeStrategy 40% Equity Fund A Acc","2","Active","8","GBP","","","965.273900","2020-02-10","2020-02-12","","","179.8608000000","2023-09-28","173614.940000","173614.940000","1.00000","178324.690000","178324.690000000","0.000000","0.000000"
"2023-09-28","PM10013647","","JE00B6RV6N28","B6RV6N2","","ETFS Daily Hedged WTI Crude Oil ETC","2","Active","8","GBP","","","8899.000000","2020-04-14","2020-04-20","","","3.3140000000","2023-09-28","29491.290000","29491.290000","1.00000","9999.020000","9999.020000000","0.000000","0.000000"
"2023-09-28","PM10013697","","GB00B4Q5X527","B4Q5X52","LSX3","Fundsmith Equity T Acc GBP","2","Active","8","GBP","","","3039.190000","2021-12-07","2021-12-13","","","6.0862000000","2023-09-28","18497.120000","18497.120000","1.00000","19900.000000","19900.000000000","0.000000","0.000000"
"2023-09-28","PM10013697","","IE00BQXX3K83","BQXX3K8","","Guinness Global Innovators Y Acc GBP","2","Active","8","GBP","","","641.790000","2021-12-07","2021-12-10","","","29.0111000000","2023-09-28","18619.030000","18619.030000","1.00000","19900.000000","19900.000000000","0.000000","0.000000"
"2023-09-28","PM10013697","","GB00B4R2F348","B4R2F34","","Vanguard LifeStrategy 60% Equity Fund AI","2","Active","8","GBP","","","390.043200","2021-12-07","2021-12-09","","","179.9786000000","2023-09-28","70199.430000","70199.430000","1.00000","79600.000000","79600.000000000","0.000000","0.000000"
"2023-09-28","PM10013697","","IE00B3NS4D25","B3NS4D2","","Lindsell Train Global Equity Fund B","2","Active","8","GBP","","","4713.406000","2021-12-07","2021-12-10","","","4.0189000000","2023-09-28","18942.710000","18942.710000","1.00000","19900.000000","19900.000000000","0.000000","0.000000"
"2023-09-28","PM10013697","","IE00B8KQFS66","B8KQFS6","","iShares Global High Yield Corp Bond GBP Hedged Ucits ETF","2","Active","8","GBP","","","414.000000","2021-12-06","2021-12-08","","","85.0050000000","2023-09-28","35192.070000","35192.070000","1.00000","39771.800000","39771.800000000","0.000000","0.000000"
"2023-09-28","PM10013697","","GB00BLDYK618","BLDYK61","","Scottish Mortgage Investment Trust Plc GBP","2","Active","8","GBP","","","1437.000000","2021-12-06","2021-12-08","","","6.6100000000","2023-09-28","9498.570000","9498.570000","1.00000","19896.220000","19896.220000000","0.000000","0.000000"
"2023-09-28","PM10013697","","GB0030030067","3003006","","Liontrust Sustainable Future Global Growth 2 Net Acc GBP","2","Active","8","GBP","","","6547.345000","2021-12-07","2021-12-13","","","2.4516600000","2023-09-28","16051.840000","16051.840000","1.00000","19900.000000","19900.000000000","0.000000","0.000000"
"2023-09-28","PM10013697","","GB00B4NXY349","B4NXY34","ACDM","Vanguard LifeStrategy 20% Equity Fund A Acc","2","Active","8","GBP","","","220.462000","2021-12-07","2021-12-09","","","149.5185000000","2023-09-28","32963.150000","32963.150000","1.00000","39800.000000","39800.000000000","0.000000","0.000000"
"2023-09-28","PM10013697","","GB0006010168","0601016","","Baillie Gifford Managed B Acc","2","Active","8","GBP","","","4735.277000","2021-12-07","2021-12-10","","","12.7500000000","2023-09-28","60374.780000","60374.780000","1.00000","79600.000000","79600.000000000","0.000000","0.000000"
"2023-09-28","PM10013697","","GB00BDZDTG38","BDZDTG3","","Schroder Managed Balanced Z Acc","2","Active","8","GBP","","","45878.970000","2021-12-07","2021-12-13","","","0.7903000000","2023-09-28","36258.150000","36258.150000","1.00000","39800.000000","39800.000000000","0.000000","0.000000"
"2023-09-28","PM10013979","","GB00B7FQHJ97","B7FQHJ9","0O2G","Fidelity Global Dividend A Acc GBP","2","Active","8","GBP","","","16307.790000","2023-09-20","2023-09-25","","","3.0890000000","2023-09-28","50374.760000","61462.250000","1.22010","51500.000000","62835.150000000","0.000000","0.000000"
"2023-09-28","PM10013979","","","DP05729","","DP05729 Lloyds Bank 1 Year Fixed USD 5.29% 12/04/2024 PM10013979","2","Active","16","USD","","","60000.000000","2023-04-12","","","","1.0000000000","2023-09-28","61498.830000","61498.830000","1.00000","60000.000000","60000.000000000","1498.830000","1498.830000"
"2023-09-28","PM10013979","","IE00B94Q3B85","B94Q3B8","","Sanlam Managed Risk A Acc USD","2","Active","16","USD","","","21527.830000","2023-09-20","2023-09-25","","","1.4261000000","2023-09-28","30700.840000","30700.840000","1.00000","31772.920000","31772.920000000","0.000000","0.000000"
"2023-09-28","PM10013979","","GB00B45Q9038","B45Q903","MEC5","Vanguard U.K. Inflation-Linked Gilt Index Acc","2","Active","8","GBP","","","538.611600","2023-09-20","2023-09-22","","","137.5154000000","2023-09-28","74067.390000","90369.620000","1.22010","77350.000000","94374.740000000","0.000000","0.000000"
"2023-09-28","PM10013979","","IE00BVYPNY24","BVYPNY2","","Guinness Global Equity Income Y Acc GBP","2","Active","8","GBP","","","2585.090000","2023-09-20","2023-09-25","","","23.8085000000","2023-09-28","61547.120000","75093.640000","1.22010","62201.150000","75891.620000000","0.000000","0.000000"
"2023-09-28","PM10013979","","IE00B53HP851","B518375","","iShares FTSE 100 UCITS ETF Acc","2","Active","8","GBP","","","206.000000","2020-11-04","2020-11-06","","","142.0600000000","2023-09-28","29264.360000","35705.450000","1.22010","20321.900000","24794.750000000","0.000000","0.000000"
"2023-09-28","PM10013979","","","DP05976","","DP05976 Lloyds Bank 1 Year Fixed GBP 6.44% 01/07/2024 PM10013979","2","Active","8","GBP","","","39000.000000","2023-06-30","","","","1.0000000000","2023-09-28","39626.180000","48347.900000","1.22010","39000.000000","47583.900000000","626.180000","764.000000"
"2023-09-28","PM10013979","","GB00BJ0LT190","BJ0LT19","","HG Capital Trust plc","2","Active","8","GBP","","","13000.000000","2023-03-30","2023-03-30","","","3.8400000000","2023-09-28","49920.000000","60907.390000","1.22010","45110.000000","55038.710000000","0.000000","0.000000"
"2023-09-28","PM10013979","","GB0004893086","0489308","","Treasury 4 1/4% Stk 07/06/2032 GBP","2","Active","8","GBP","","","5395.000000","2022-12-01","2022-12-02","","","0.9864000000","2023-09-28","5392.420000","6579.290000","1.22010","5930.170000","7235.400000000","70.790000","86.370000"
"2023-09-28","PM10013979","","US4642874329","2971546","AGF4","iShares Barclays 20+ Year Treasury Bond ETF","2","Active","16","USD","","","975.000000","2023-06-15","2023-09-21","","","88.6800000000","2023-09-28","86463.000000","86463.000000","1.00000","93859.680000","93859.680000000","0.000000","0.000000"
"2023-09-28","PM10013979","","IE00B579F325","B4PYKC6","","Invesco Physical Gold ETC GBP LN","2","Active","8","GBP","","","121.000000","2022-10-18","2022-10-20","","","147.1600000000","2023-09-28","17806.360000","21725.540000","1.22010","17171.260000","20950.650000000","0.000000","0.000000"
"2023-09-28","PM10013979","","GB00B10RZP78","B10RZP7","","Unilever PLC","2","Active","8","GBP","","","201.000000","2023-03-30","2023-03-30","","","40.3450000000","2023-09-28","8109.350000","9894.210000","1.22010","8186.730000","9988.630000000","0.000000","0.000000"
"2023-09-28","PM10013979","","IE00BDFK3G24","BDFK3G2","","iShares Global Corp Bond UCITS ETF H D","2","Active","8","GBP","","","9565.000000","2023-09-19","2023-09-21","","","4.2378000000","2023-09-28","40534.560000","49456.210000","1.22010","41247.060000","50325.540000000","0.000000","0.000000"
"2023-09-28","PM10013979","","GB0009895292","0989529","","AstraZeneca PLC (3475)","2","Active","8","GBP","","","121.000000","2023-03-30","2023-03-30","","","110.0600000000","2023-09-28","13317.260000","16248.390000","1.22010","12930.060000","15775.970000000","0.000000","0.000000"
"2023-09-28","PM10013979","","LU2502369130","9782845","","Morgan Stanley Global Quality Z GBP","2","Active","8","GBP","","","577.354000","2023-09-20","2023-09-25","","","26.0600000000","2023-09-28","15045.850000","18357.440000","1.22010","15450.000000","18850.550000000","0.000000","0.000000"
"2023-09-28","PM10013979","","US4642863926","B7KGV81","","iShares MSCI World ETF","2","Active","16","USD","","","763.000000","2023-09-20","2023-09-22","","","120.5200000000","2023-09-28","91956.760000","91956.760000","1.00000","95357.510000","95357.510000000","0.000000","0.000000"
"2023-09-28","PM10013979","","US4642874402","2971494","","iShares 7-10 Year Treasury Bond ETF USD","2","Active","16","USD","","","549.000000","2023-09-19","2023-09-21","","","91.5700000000","2023-09-28","50271.930000","50271.930000","1.00000","51144.870000","51144.870000000","0.000000","0.000000"
"2023-09-28","PM10013979","","IE00BYVJRH94","BYVJRH9","","Jupiter Gold & Silver I Acc GBP","2","Active","8","GBP","","","1988.474000","2023-09-20","2023-09-25","","","15.1181000000","2023-09-28","30061.950000","36678.580000","1.22010","31950.000000","38982.200000000","0.000000","0.000000"
"2023-09-28","PM10014203","","IE00BD0NC474","BD0NC47","","iShares UK Credit Bond Index Fund (IE) D Acc GBP","2","Active","8","GBP","","","4412.490000","2021-06-08","2023-05-22","","","9.6400000000","2023-09-28","42536.400000","42536.400000","1.00000","48883.490000","48883.490000000","0.000000","0.000000"
"2023-09-28","PM10014203","","LU1459801947","BYWK760","","UBS Bloomberg Barclays TIPS 1-10 UCITS ETF GBP","2","Active","8","GBP","","","2395.000000","2021-06-11","2023-01-26","","","13.8550000000","2023-09-28","33182.730000","33182.730000","1.00000","35459.760000","35459.760000000","0.000000","0.000000"
"2023-09-28","PM10014203","","XS2183935605","BLF0JQ0","","Invesco Physical Gold GBP Hedged ETC","2","Active","8","GBP","","","372.000000","2021-06-11","2021-11-29","","","41.7200000000","2023-09-28","15519.840000","15519.840000","1.00000","16358.160000","16358.160000000","0.000000","0.000000"
"2023-09-28","PM10014203","","LU2530218457","BQPB2Z8","","Aberdeen Standard SICAV II - Global Smaller Companies Fund GBP","2","Active","8","GBP","","","1402.325000","2022-11-29","2022-11-29","","","11.2197000000","2023-09-28","15733.670000","15733.670000","1.00000","21727.830000","21727.830000000","0.000000","0.000000"
"2023-09-28","PM10014203","","IE00BD0NCL49","BD0NCL4","","iShares Developed World Index Fund D Acc","2","Active","8","GBP","","","2913.010000","2021-06-14","2023-03-21","","","17.7810000000","2023-09-28","51796.230000","51796.230000","1.00000","47171.230000","47171.230000000","0.000000","0.000000"
"2023-09-28","PM10014203","","IE00B50W2R13","B50W2R1","FPD9","Vanguard Global Bond Index GBP Hedged Acc","2","Active","8","GBP","","","250.770000","2021-06-07","2023-01-27","","","139.5407000000","2023-09-28","34992.620000","34992.620000","1.00000","39662.350000","39662.350000000","0.000000","0.000000"
"2023-09-28","PM10014203","","LU2502369130","9782845","","Morgan Stanley Global Quality Z GBP","2","Active","8","GBP","","","1622.518000","2023-01-24","2023-07-13","","","26.0600000000","2023-09-28","42282.820000","42282.820000","1.00000","41500.000000","41500.000000000","0.000000","0.000000"
"2023-09-28","PM10014203","","LU1033663052","BJVDYY2","","Fidelity Global Dividend Fund GBP W Acc ","2","Active","8","GBP","","","26289.590000","2021-06-11","2023-08-11","","","2.3820000000","2023-09-28","62621.800000","62621.800000","1.00000","58825.660000","58825.660000000","0.000000","0.000000"
"2023-09-28","PM10014203","","IE00B9M1BB17","B9M1BB1","","Vanguard UK Short-Term Investment Grade Bond Index Fund GBP","2","Active","8","GBP","","","224.870000","2021-06-01","2023-05-22","","","110.3925000000","2023-09-28","24823.960000","24823.960000","1.00000","26110.090000","26110.090000000","0.000000","0.000000"
"2023-09-28","PM10014792","","GB00B3TYHH97","B3TYHH9","ACDQ","Vanguard LifeStrategy 60% Equity Fund A Acc","2","Active","8","GBP","","","631.520500","2021-01-06","2021-01-08","","","216.3163000000","2023-09-28","136608.180000","136608.180000","1.00000","136566.300000","136566.300000000","0.000000","0.000000"
"2023-09-28","PM10014792","","IE00BD45YS76","BD45YS7","","iShares Core MSCI UCITS World UCITS GBP","2","Active","8","GBP","","","6826.000000","2021-01-06","2021-01-13","","","7.3512500000","2023-09-28","50179.630000","50179.630000","1.00000","45520.530000","45520.530000000","0.000000","0.000000"
"2023-09-28","PM10014792","","LU0827890491","B8KMZ39","","BlackRock Global Funds - World Tech D2 GBP","2","Active","8","GBP","","","862.890000","2021-01-06","2021-05-25","","","55.1800000000","2023-09-28","47614.270000","47614.270000","1.00000","53322.100000","53322.100000000","0.000000","0.000000"
"2023-09-28","PM10014792","","GB0006063233","0606323","","Baillie Gifford Pacific B Acc","2","Active","8","GBP","","","681.558000","2021-03-24","2021-05-25","","","10.8200000000","2023-09-28","7374.460000","7374.460000","1.00000","9050.000000","9050.000000000","0.000000","0.000000"
"2023-09-28","PM10014792","","GB00B41YBW71","B41YBW7","LSX6","Fundsmith Equity I Acc GBP","2","Active","8","GBP","","","10086.740000","2021-01-06","2021-05-25","","","6.1650000000","2023-09-28","62184.750000","62184.750000","1.00000","55922.100000","55922.100000000","0.000000","0.000000"
"2023-09-28","PM10014792","","GB00B86NX655","B86NX65","GRYI","Rathbone Multi-Asset Strategic Growth S Inc GBP","2","Active","8","GBP","","","87700.510000","2021-01-06","2021-05-25","","","1.6150000000","2023-09-28","141636.320000","141636.320000","1.00000","146255.250000","146255.250000000","0.000000","0.000000"
"2023-09-28","PM10014792","","IE00B3NS4D25","B3NS4D2","","Lindsell Train Global Equity Fund B","2","Active","8","GBP","","","13013.245000","2021-01-06","2021-05-24","","","4.0189000000","2023-09-28","52298.930000","52298.930000","1.00000","54572.100000","54572.100000000","0.000000","0.000000"
"2023-09-28","PM10014792","","IE00BP3QZB59","BP3QZC6","","iShares Edge MSCI World Value Factor UCITS ETF USD (Acc) GBP LN","2","Active","8","GBP","","","1712.000000","2023-07-12","2023-07-14","","","30.9800000000","2023-09-28","53037.760000","53037.760000","1.00000","50486.600000","50486.600000000","0.000000","0.000000"
"2023-09-28","PM10014990","","GB00B4LPDJ14","B4LPDJ1","LSX2","Fundsmith Equity R Acc GBP","2","Active","8","GBP","","","3175.640000","2021-03-12","2021-03-18","","","5.7057000000","2023-09-28","18119.250000","18119.250000","1.00000","16625.100000","16625.100000000","0.000000","0.000000"
"2023-09-28","PM10014990","","US4642852044","BMDB791","","iShares Gold Trust USD","2","Active","16","USD","","","352.000000","2021-05-24","2021-05-24","","","35.3500000000","2023-09-28","12443.200000","10198.510000","0.81960","11464.380000","9396.260000000","0.000000","0.000000"
"2023-09-28","PM10014990","","GB00B56BDS09","B56BDS0","","Liontrust UK Growth I Inc GBP","2","Active","8","GBP","","","3859.302000","2021-03-12","2021-03-18","","","4.8414000000","2023-09-28","18684.420000","18684.420000","1.00000","16625.100000","16625.100000000","0.000000","0.000000"
"2023-09-28","PM10014990","","GB00B4NXY349","B4NXY34","ACDM","Vanguard LifeStrategy 20% Equity Fund A Acc","2","Active","8","GBP","","","48.748300","2021-03-15","2021-03-17","","","149.5185000000","2023-09-28","7288.770000","7288.770000","1.00000","8312.550000","8312.550000000","0.000000","0.000000"
"2023-09-28","PM10014990","","GB00B3TYHH97","B3TYHH9","ACDQ","Vanguard LifeStrategy 60% Equity Fund A Acc","2","Active","8","GBP","","","192.322200","2021-03-15","2021-03-17","","","216.3163000000","2023-09-28","41602.430000","41602.430000","1.00000","41562.750000","41562.750000000","0.000000","0.000000"
"2023-09-28","PM10014990","","IE00B3NS4D25","B3NS4D2","","Lindsell Train Global Equity Fund B","2","Active","8","GBP","","","4032.380000","2021-03-12","2021-03-18","","","4.0189000000","2023-09-28","16205.730000","16205.730000","1.00000","16625.100000","16625.100000000","0.000000","0.000000"
"2023-09-28","PM10014990","","GB0006010168","0601016","","Baillie Gifford Managed B Acc","2","Active","8","GBP","","","3150.682000","2021-03-15","2021-03-18","","","12.7500000000","2023-09-28","40171.200000","40171.200000","1.00000","49875.300000","49875.300000000","0.000000","0.000000"
"2023-09-28","PM10015145","","GB00B41YBW71","B41YBW7","LSX6","Fundsmith Equity I Acc GBP","2","Active","8","GBP","","","3984.720000","2021-01-06","2021-01-12","","","6.1650000000","2023-09-28","24565.800000","24565.800000","1.00000","22000.000000","22000.000000000","0.000000","0.000000"
"2023-09-28","PM10015145","","GB0006010168","0601016","","Baillie Gifford Managed B Acc","2","Active","8","GBP","","","2755.166000","2021-01-07","2021-01-12","","","12.7500000000","2023-09-28","35128.370000","35128.370000","1.00000","44000.000000","44000.000000000","0.000000","0.000000"
"2023-09-28","PM10015145","","IE00B3NS4D25","B3NS4D2","","Lindsell Train Global Equity Fund B","2","Active","8","GBP","","","5238.844000","2021-01-06","2021-01-11","","","4.0189000000","2023-09-28","21054.390000","21054.390000","1.00000","22000.000000","22000.000000000","0.000000","0.000000"
"2023-09-28","PM10015145","","GB00B56BDS09","B56BDS0","","Liontrust UK Growth I Inc GBP","2","Active","8","GBP","","","2576.414000","2021-01-06","2021-01-12","","","4.8414000000","2023-09-28","12473.450000","12473.450000","1.00000","11000.000000","11000.000000000","0.000000","0.000000"
"2023-09-28","PM10015145","","US4642852044","BMDB791","","iShares Gold Trust USD","2","Active","16","USD","","","400.000000","2021-05-24","2021-05-24","","","35.3500000000","2023-09-28","14140.000000","11589.210000","0.81960","14836.910000","12160.400000000","0.000000","0.000000"
"2023-09-28","PM10015145","","GB00B4R2F348","B4R2F34","","Vanguard LifeStrategy 60% Equity Fund AI","2","Active","8","GBP","","","233.112600","2021-01-07","2021-01-11","","","179.9786000000","2023-09-28","41955.280000","41955.280000","1.00000","44000.000000","44000.000000000","0.000000","0.000000"
"2023-09-28","PM10015145","","GB00B4NXY349","B4NXY34","ACDM","Vanguard LifeStrategy 20% Equity Fund A Acc","2","Active","8","GBP","","","252.786400","2021-01-07","2021-01-11","","","149.5185000000","2023-09-28","37796.240000","37796.240000","1.00000","44000.000000","44000.000000000","0.000000","0.000000"
"2023-09-28","PM10015430","","LU2174786934","BMCTM35","","Morgan Stanley Investment Funds Global Sustain ZH GBP Acc","2","Active","8","GBP","","","4479.473000","2022-07-28","2022-08-02","","","29.5300000000","2023-09-28","132278.840000","132278.840000","1.00000","129680.750000","129680.750000000","0.000000","0.000000"
"2023-09-28","PM10015430","","IE00B50W2R13","B50W2R1","FPD9","Vanguard Global Bond Index GBP Hedged Acc","2","Active","8","GBP","","","582.170000","2021-11-22","2021-11-24","","","139.5407000000","2023-09-28","81236.410000","81236.410000","1.00000","94861.210000","94861.210000000","0.000000","0.000000"
"2023-09-28","PM10015430","","IE00BL25JM42","BRCJ8L0","","xTrackers MSCI World Value UCITS ETF GBP","2","Active","8","GBP","","","4484.000000","2021-11-22","2021-11-24","","","31.8850000000","2023-09-28","142972.340000","142972.340000","1.00000","126481.310000","126481.310000000","0.000000","0.000000"
"2023-09-28","PM10015430","","IE00BD0NC474","BD0NC47","","iShares UK Credit Bond Index Fund (IE) D Acc GBP","2","Active","8","GBP","","","5958.550000","2021-11-23","2021-11-26","","","9.6400000000","2023-09-28","57440.420000","57440.420000","1.00000","69214.510000","69214.510000000","0.000000","0.000000"
"2023-09-28","PM10015430","","XS2183935605","BLF0JQ0","","Invesco Physical Gold GBP Hedged ETC","2","Active","8","GBP","","","1232.000000","2021-11-22","2021-11-24","","","41.7200000000","2023-09-28","51399.040000","51399.040000","1.00000","52691.170000","52691.170000000","0.000000","0.000000"
"2023-09-28","PM10015430","","","DP05974","","DP05974 Lloyds Bank 1 Year Fixed GBP 6.48% 03/07/2024 PM10015430","2","Active","8","GBP","","","132000.000000","2023-07-03","","","","1.0000000000","2023-09-28","134062.240000","134062.240000","1.00000","132000.000000","132000.000000000","2062.240000","2062.240000"
"2023-09-28","PM10015430","","LU1033663052","BJVDYY2","","Fidelity Global Dividend Fund GBP W Acc ","2","Active","8","GBP","","","48263.000000","2021-11-22","2021-11-25","","","2.3820000000","2023-09-28","114962.470000","114962.470000","1.00000","107867.800000","107867.800000000","0.000000","0.000000"
"2023-09-28","PM10015430","","LU2530218457","BQPB2Z8","","Aberdeen Standard SICAV II - Global Smaller Companies Fund GBP","2","Active","8","GBP","","","3802.384000","2022-11-29","2022-11-29","","","11.2197000000","2023-09-28","42661.610000","42661.610000","1.00000","67544.790000","67544.790000000","0.000000","0.000000"
"2023-09-28","PM10015430","","IE00BL25JP72","BRCJ8M1","","Xtrackers MSCI World Momentum UCITS ETF 1C GBP","2","Active","8","GBP","","","3420.000000","2021-11-22","2021-11-24","","","37.9750000000","2023-09-28","129874.500000","129874.500000","1.00000","147526.770000","147526.770000000","0.000000","0.000000"
"2023-09-28","PM10015484","","IE00BL25JM42","BYW4SW5","","Xtrackers MSCI World Value UCITS ETF USD","2","Active","16","USD","","","506.000000","2021-12-07","2021-12-10","","","38.9050000000","2023-09-28","19685.930000","19685.930000","1.00000","19309.820000","19309.820000000","0.000000","0.000000"
"2023-09-28","PM10015484","","LU0605515963","B4QNKH7","","Fidelity Funds Global Dividend Y Acc USD","2","Active","16","USD","","","544.950000","2021-12-07","2021-12-10","","","25.3100000000","2023-09-28","13792.680000","13792.680000","1.00000","14277.790000","14277.790000000","0.000000","0.000000"
"2023-09-28","PM10015484","","IE00BL25JN58","BYW4SZ8","","Xtrackers MSCI World Minimum Volatility UCITS ETF USD","2","Active","16","USD","","","426.000000","2021-12-07","2021-12-09","","","37.5300000000","2023-09-28","15987.780000","15987.780000","1.00000","17124.040000","17124.040000000","0.000000","0.000000"
"2023-09-28","PM10015484","","LU2530218614","BQPB311","","Aberdeen Standard SICAV II - Global Smaller Companies Fund USD","2","Active","16","USD","","","1046.912000","2022-11-29","2022-11-29","","","10.1202000000","2023-09-28","10594.960000","10594.960000","1.00000","17133.340000","17133.340000000","0.000000","0.000000"
"2023-09-28","PM10015484","","LU0893933373","B9QN5S8","J9FV","Fundsmith Equity Feeder I Acc USD","2","Active","16","USD","","","539.270000","2021-12-07","2021-12-13","","","31.7411000000","2023-09-28","17117.020000","17117.020000","1.00000","19988.900000","19988.900000000","0.000000","0.000000"
"2023-09-28","PM10015484","","IE00BD0NCN62","BD0NCN6","","iShares Developed World Index Fund D Acc USD","2","Active","16","USD","","","1329.800000","2021-12-08","2021-12-13","","","16.7590000000","2023-09-28","22286.120000","22286.120000","1.00000","24345.900000","24345.900000000","0.000000","0.000000"
"2023-09-28","PM10015484","","IE00BL25JP72","BYW4SY7","","Xtrackers MSCI World Momentum UCITS ETF 1C USD","2","Active","16","USD","","","380.000000","2021-12-07","2021-12-09","","","46.3700000000","2023-09-28","17620.600000","17620.600000","1.00000","21387.250000","21387.250000000","0.000000","0.000000"
"2023-09-28","PM10015723","","IE00B4L5Y983","B4L60Z9","","iShares Core MSCI World UCITS ETF USD (Acc) GBP LN","2","Active","8","GBP","","","179.000000","2023-04-28","2023-05-03","","","66.7800000000","2023-09-28","11953.620000","11953.620000","1.00000","11464.160000","11464.160000000","0.000000","0.000000"
"2023-09-28","PM10015723","","IE00BD0NC474","BD0NC47","","iShares UK Credit Bond Index Fund (IE) D Acc GBP","2","Active","8","GBP","","","1912.420000","2023-04-28","2023-05-04","","","9.6400000000","2023-09-28","18435.730000","18435.730000","1.00000","18644.140000","18644.140000000","0.000000","0.000000"
"2023-09-28","PM10015723","","IE00B50W2R13","B50W2R1","FPD9","Vanguard Global Bond Index GBP Hedged Acc","2","Active","8","GBP","","","89.330000","2023-04-28","2023-05-03","","","139.5407000000","2023-09-28","12465.170000","12465.170000","1.00000","12907.480000","12907.480000000","0.000000","0.000000"
"2023-09-28","PM10015723","","LU1033663052","BJVDYY2","","Fidelity Global Dividend Fund GBP W Acc ","2","Active","8","GBP","","","6589.730000","2023-04-28","2023-05-03","","","2.3820000000","2023-09-28","15696.740000","15696.740000","1.00000","15775.810000","15775.810000000","0.000000","0.000000"
"2023-09-28","PM10015723","","IE00B579F325","B4PYKC6","","Invesco Physical Gold ETC GBP LN","2","Active","8","GBP","","","46.000000","2023-04-28","2023-05-03","","","147.1600000000","2023-09-28","6769.360000","6769.360000","1.00000","7092.020000","7092.020000000","0.000000","0.000000"
"2023-09-28","PM10015723","","IE00BL25JP72","BRCJ8M1","","Xtrackers MSCI World Momentum UCITS ETF 1C GBP","2","Active","8","GBP","","","457.000000","2023-04-28","2023-05-03","","","37.9750000000","2023-09-28","17354.580000","17354.580000","1.00000","17189.970000","17189.970000000","0.000000","0.000000"
"2023-09-28","PM10015723","","LU1459801947","BYWK760","","UBS Bloomberg Barclays TIPS 1-10 UCITS ETF GBP","2","Active","8","GBP","","","1001.000000","2023-04-28","2023-05-03","","","13.8550000000","2023-09-28","13868.860000","13868.860000","1.00000","14333.570000","14333.570000000","0.000000","0.000000"
"2023-09-28","PM10015723","","LU2502369130","9782845","","Morgan Stanley Global Quality Z GBP","2","Active","8","GBP","","","665.506000","2023-04-28","2023-05-04","","","26.0600000000","2023-09-28","17343.090000","17343.090000","1.00000","17209.980000","17209.980000000","0.000000","0.000000"
"2023-09-28","PM10015723","","IE00BL25JM42","BRCJ8L0","","xTrackers MSCI World Value UCITS ETF GBP","2","Active","8","GBP","","","526.000000","2023-04-28","2023-05-03","","","31.8850000000","2023-09-28","16771.510000","16771.510000","1.00000","15764.320000","15764.320000000","0.000000","0.000000"
"2023-09-28","PM10015723","","LU1861138961","BKTHWG1","","Amundi Index MSCI Emerging Markets ETF GBP","2","Active","8","GBP","","","206.000000","2023-04-28","2023-05-03","","","40.7650000000","2023-09-28","8397.590000","8397.590000","1.00000","8597.100000","8597.100000000","0.000000","0.000000"
"2023-09-28","PM10015761","","GB0009580571","0958057","HE23","Henderson High Income Trust","2","Active","8","GBP","","","9088.000000","2022-03-07","2022-03-09","","","1.5875000000","2023-09-28","14427.200000","14427.200000","1.00000","14399.060000","14399.060000000","0.000000","0.000000"
"2023-09-28","PM10015761","","GB00BF8Q6K64","BF8Q6K6","","Abrdn Plc Equity ","2","Active","8","GBP","","","7599.000000","2022-03-07","2022-03-09","","","1.5385000000","2023-09-28","11691.060000","11691.060000","1.00000","13698.440000","13698.440000000","0.000000","0.000000"
"2023-09-28","PM10015761","","GB00B7KR2P84","B7KR2P8","","EasyJet Plc","2","Active","8","GBP","","","3327.000000","2022-03-07","2022-03-09","","","4.1810000000","2023-09-28","13910.190000","13910.190000","1.00000","14795.490000","14795.490000000","0.000000","0.000000"
"2023-09-28","PM10015761","","GB0008706128","0870612","","Lloyds Banking Group PLC","2","Active","8","GBP","","","23434.000000","2022-03-07","2022-03-09","","","0.4426000000","2023-09-28","10371.890000","10371.890000","1.00000","9699.350000","9699.350000000","0.000000","0.000000"
"2023-09-28","PM10015761","","IE00BYPGTJ26","BYPGTS1","","WisdomTree UK Equity Income UCITS ETF","2","Active","8","GBP","","","2985.000000","2022-03-07","2022-03-09","","","3.8667500000","2023-09-28","11542.250000","11542.250000","1.00000","12497.280000","12497.280000000","0.000000","0.000000"
"2023-09-28","PM10015761","","GB0031348658","3134865","","Barclays PLC","2","Active","8","GBP","","","7900.000000","2022-03-07","2022-03-09","","","1.5908000000","2023-09-28","12567.320000","12567.320000","1.00000","11998.900000","11998.900000000","0.000000","0.000000"
"2023-09-28","PM10015763","","LU2174786934","BMCTM35","","Morgan Stanley Investment Funds Global Sustain ZH GBP Acc","2","Active","8","GBP","","","1156.153000","2022-07-28","2022-08-02","","","29.5300000000","2023-09-28","34141.200000","34141.200000","1.00000","33470.630000","33470.630000000","0.000000","0.000000"
